workout_id,member_id,activity_date,steps,distance_km,very_active_minutes,moderately_active_minutes,light_active_minutes,sedentary_minutes,calories_burned,source
wkt_0021383,mem_0463039ef433,2026-07-19,1140,1.02,0,0,65,737,1684,synthetic
wkt_0021384,mem_0463039ef433,2026-07-20,10698,16.03,200,41,150,564,4084,synthetic
wkt_0021385,mem_0463039ef433,2026-07-21,2951,3.42,0,0,119,700,2276,synthetic
wkt_0021386,mem_0463039ef433,2026-07-22,13809,13.06,53,47,151,762,1809,synthetic
wkt_0021387,mem_0463039ef433,2026-07-23,8865,7.93,2,12,333,1090,2196,synthetic
wkt_0021388,mem_0463039ef433,2026-07-24,5188,6.04,1,7,241,1340,1511,synthetic
wkt_0021389,mem_0463039ef433,2026-07-25,1160,1.57,0,0,54,1597,1743,synthetic
wkt_0021390,mem_0463039ef433,2026-07-26,6949,7.45,0,0,270,1303,2835,synthetic
wkt_0021391,mem_0463039ef433,2026-07-27,10997,12.57,6,47,273,752,2561,synthetic
wkt_0021392,mem_0463039ef433,2026-07-28,8885,9.77,6,23,319,1166,2310,synthetic
wkt_0021393,mem_0463039ef433,2026-07-29,1452,1.45,0,0,74,798,2024,synthetic
wkt_0021394,mem_0463039ef433,2026-07-30,2376,2.24,0,0,106,1004,2079,synthetic
wkt_0021395,mem_0463039ef433,2026-07-31,9949,11.5,57,14,211,728,2037,synthetic
wkt_0021396,mem_0463039ef433,2026-08-01,14020,14.96,37,36,253,611,2109,synthetic
wkt_0021397,mem_0463039ef433,2026-08-02,7886,9.6,16,9,322,888,2001,synthetic
wkt_0021398,mem_0463039ef433,2026-08-03,9428,11.29,10,7,387,1165,3546,synthetic
wkt_0021399,mem_0463039ef433,2026-08-04,15577,16.38,47,31,257,538,1950,synthetic
wkt_0021400,mem_0463039ef433,2026-08-05,5141,7.12,0,0,217,1027,2078,synthetic
wkt_0021401,mem_0b9c9762b2e0,2026-06-07,2141,1.8,3,6,25,1310,1885,synthetic
wkt_0021402,mem_0b9c9762b2e0,2026-06-08,0,0.0,0,0,0,1536,1764,synthetic
wkt_0021403,mem_0b9c9762b2e0,2026-06-09,11001,12.32,10,63,211,589,1666,synthetic
wkt_0021404,mem_0b9c9762b2e0,2026-06-10,0,0.0,0,0,0,1440,1765,synthetic
wkt_0021405,mem_0b9c9762b2e0,2026-06-11,1519,1.88,0,0,114,1516,1305,synthetic
wkt_0021406,mem_0b9c9762b2e0,2026-06-12,19,0.02,0,0,2,0,293,synthetic
wkt_0021407,mem_0b9c9762b2e0,2026-06-13,3739,3.82,7,8,207,1067,1322,synthetic
wkt_0021408,mem_0b9c9762b2e0,2026-06-14,0,0.0,0,0,0,1583,1619,synthetic
wkt_0021409,mem_0b9c9762b2e0,2026-06-15,12274,13.09,35,6,267,1225,2457,synthetic
wkt_0021410,mem_0b9c9762b2e0,2026-06-16,3674,3.39,0,0,154,1431,1548,synthetic
wkt_0021411,mem_0b9c9762b2e0,2026-06-17,13330,18.35,47,47,227,999,3085,synthetic
wkt_0021412,mem_0b9c9762b2e0,2026-06-18,4786,5.23,0,0,255,1140,1962,synthetic
wkt_0021413,mem_0b9c9762b2e0,2026-06-19,8820,8.1,17,30,190,1210,1871,synthetic
wkt_0021414,mem_0b9c9762b2e0,2026-06-20,7364,7.16,0,5,318,978,1687,synthetic
wkt_0021415,mem_0b9c9762b2e0,2026-06-21,0,0.0,0,0,0,1226,1581,synthetic
wkt_0021416,mem_0b9c9762b2e0,2026-06-22,12372,12.28,19,14,271,782,1808,synthetic
wkt_0021417,mem_0b9c9762b2e0,2026-06-23,7453,7.25,0,9,395,878,1953,synthetic
wkt_0021418,mem_0b9c9762b2e0,2026-06-24,5564,7.97,0,0,334,1171,2727,synthetic
wkt_0021419,mem_0b9c9762b2e0,2026-06-25,0,0.0,0,0,0,1583,1558,synthetic
wkt_0021420,mem_0b9c9762b2e0,2026-06-26,8053,8.34,0,0,339,694,2267,synthetic
wkt_0021421,mem_0b9c9762b2e0,2026-06-27,11298,13.57,0,0,453,1108,2384,synthetic
wkt_0021422,mem_0b9c9762b2e0,2026-06-28,7726,10.31,4,13,287,627,4054,synthetic
wkt_0021423,mem_0b9c9762b2e0,2026-06-29,0,0.0,0,0,0,1309,1653,synthetic
wkt_0021424,mem_0b9c9762b2e0,2026-06-30,5680,8.27,72,12,154,868,4033,synthetic
wkt_0021425,mem_0b9c9762b2e0,2026-07-01,4242,3.88,0,0,185,1282,1629,synthetic
wkt_0021426,mem_0b9c9762b2e0,2026-07-02,8777,10.69,2,49,235,1137,2499,synthetic
wkt_0021427,mem_0b9c9762b2e0,2026-07-03,7709,7.7,0,0,312,1187,1782,synthetic
wkt_0021428,mem_0b9c9762b2e0,2026-07-04,6080,8.41,0,28,211,1123,2881,synthetic
wkt_0021429,mem_0b9c9762b2e0,2026-07-05,0,0.0,0,0,0,1442,1890,synthetic
wkt_0021430,mem_0b9c9762b2e0,2026-07-06,2921,2.92,0,0,131,718,2009,synthetic
wkt_0021431,mem_0b9c9762b2e0,2026-07-07,11947,15.73,19,75,163,1281,3019,synthetic
wkt_0021432,mem_0b9c9762b2e0,2026-07-08,18305,24.91,117,4,207,1291,3472,synthetic
wkt_0021433,mem_0b9c9762b2e0,2026-07-09,5226,5.47,0,0,169,1260,1544,synthetic
wkt_0021434,mem_0b9c9762b2e0,2026-07-10,7371,7.44,0,0,356,851,2319,synthetic
wkt_0021435,mem_0b9c9762b2e0,2026-07-11,9300,9.19,17,17,217,745,1672,synthetic
wkt_0021436,mem_0b9c9762b2e0,2026-07-12,5561,6.07,0,0,253,767,3546,synthetic
wkt_0021437,mem_0b9c9762b2e0,2026-07-13,11267,15.24,117,61,267,1127,3042,synthetic
wkt_0021438,mem_0b9c9762b2e0,2026-07-14,16397,23.31,120,43,194,599,3352,synthetic
wkt_0021439,mem_0b9c9762b2e0,2026-07-15,2773,3.27,4,23,19,1369,1959,synthetic
wkt_0021440,mem_0b9c9762b2e0,2026-07-16,9915,9.25,0,0,367,543,2092,synthetic
wkt_0021441,mem_0b9c9762b2e0,2026-07-17,5376,5.28,3,4,167,1121,2454,synthetic
wkt_0021442,mem_0b9c9762b2e0,2026-07-18,3171,2.69,0,0,140,1188,1497,synthetic
wkt_0021443,mem_0b9c9762b2e0,2026-07-19,5663,5.83,0,0,141,1150,1432,synthetic
wkt_0021444,mem_0b9c9762b2e0,2026-07-20,11284,11.32,56,47,166,704,3073,synthetic
wkt_0021445,mem_0b9c9762b2e0,2026-07-21,6660,9.06,8,19,186,1347,3082,synthetic
wkt_0021446,mem_0b9c9762b2e0,2026-07-22,0,0.0,0,0,0,1524,2003,synthetic
wkt_0021447,mem_0b9c9762b2e0,2026-07-23,7427,9.42,0,0,0,1421,2715,synthetic
wkt_0021448,mem_0b9c9762b2e0,2026-07-24,4974,5.17,0,0,204,1155,2185,synthetic
wkt_0021449,mem_0b9c9762b2e0,2026-07-25,8673,8.4,0,7,356,976,1985,synthetic
wkt_0021450,mem_0b9c9762b2e0,2026-07-26,19752,29.65,132,15,236,692,3557,synthetic
wkt_0021451,mem_0b9c9762b2e0,2026-07-27,15271,23.75,89,13,175,1039,2722,synthetic
wkt_0021452,mem_0b9c9762b2e0,2026-07-28,1328,1.54,2,8,62,815,1766,synthetic
wkt_0021453,mem_0b9c9762b2e0,2026-07-29,10522,13.0,12,8,397,587,2489,synthetic
wkt_0021454,mem_0b9c9762b2e0,2026-07-30,3285,3.03,0,0,159,1107,1253,synthetic
wkt_0021455,mem_0b9c9762b2e0,2026-07-31,3030,2.58,0,0,172,654,1340,synthetic
wkt_0021456,mem_0b9c9762b2e0,2026-08-01,3412,3.08,0,0,172,1406,2044,synthetic
wkt_0021457,mem_0b9c9762b2e0,2026-08-02,6226,8.21,0,0,273,1327,2562,synthetic
wkt_0021458,mem_0b9c9762b2e0,2026-08-03,16553,32.1,88,13,221,1216,3468,synthetic
wkt_0021459,mem_0b9c9762b2e0,2026-08-04,26911,33.05,81,17,345,1088,4323,synthetic
wkt_0021460,mem_0b9c9762b2e0,2026-08-05,7289,8.19,19,2,139,1429,1720,synthetic
wkt_0021461,mem_ac7c98246bf6,2026-06-07,11077,14.9,0,0,61,1456,2860,synthetic
wkt_0021462,mem_ac7c98246bf6,2026-06-08,3086,4.1,0,0,70,244,1102,synthetic
wkt_0021463,mem_ac7c98246bf6,2026-06-09,13724,17.86,90,8,202,1207,3477,synthetic
wkt_0021464,mem_ac7c98246bf6,2026-06-10,10899,14.14,30,8,207,1055,2854,synthetic
wkt_0021465,mem_ac7c98246bf6,2026-06-11,0,0.0,0,0,0,1572,1745,synthetic
wkt_0021466,mem_ac7c98246bf6,2026-06-12,5165,5.37,0,0,209,1329,2080,synthetic
wkt_0021467,mem_ac7c98246bf6,2026-06-13,893,0.94,0,0,63,919,1380,synthetic
wkt_0021468,mem_ac7c98246bf6,2026-06-14,10072,12.42,0,97,212,709,1456,synthetic
wkt_0021469,mem_ac7c98246bf6,2026-06-15,9257,10.72,37,10,211,820,1685,synthetic
wkt_0021470,mem_ac7c98246bf6,2026-06-16,5131,5.5,0,0,205,762,1997,synthetic
wkt_0021471,mem_ac7c98246bf6,2026-06-17,0,0.0,0,0,0,1308,1253,synthetic
wkt_0021472,mem_ac7c98246bf6,2026-06-18,0,0.0,0,0,0,1652,1529,synthetic
wkt_0021473,mem_ac7c98246bf6,2026-06-19,5,0.0,0,0,1,1295,1625,synthetic
wkt_0021474,mem_ac7c98246bf6,2026-06-20,0,0.0,0,0,0,127,108,synthetic
wkt_0021475,mem_ac7c98246bf6,2026-06-21,16489,18.5,77,17,241,520,2286,synthetic
wkt_0021476,mem_ac7c98246bf6,2026-06-22,466,0.46,0,0,16,74,533,synthetic
wkt_0021477,mem_ac7c98246bf6,2026-06-23,10828,11.25,9,18,290,791,3039,synthetic
wkt_0021478,mem_ac7c98246bf6,2026-06-24,8856,9.21,17,9,419,1033,1923,synthetic
wkt_0021479,mem_ac7c98246bf6,2026-06-25,8039,10.03,3,20,302,582,2511,synthetic
wkt_0021480,mem_ac7c98246bf6,2026-06-26,1928,2.31,0,0,570,89,1206,synthetic
wkt_0021481,mem_ac7c98246bf6,2026-06-27,20075,28.58,80,22,211,1061,3253,synthetic
wkt_0021482,mem_ac7c98246bf6,2026-06-28,12396,17.33,47,25,229,659,1959,synthetic
wkt_0021483,mem_ac7c98246bf6,2026-06-29,11806,14.44,32,20,251,595,1584,synthetic
wkt_0021484,mem_ac7c98246bf6,2026-06-30,8628,9.52,15,12,273,745,1893,synthetic
wkt_0021485,mem_ac7c98246bf6,2026-07-01,10905,13.13,29,10,298,690,2314,synthetic
wkt_0021486,mem_ac7c98246bf6,2026-07-02,6331,8.34,0,0,332,1020,2589,synthetic
wkt_0021487,mem_ac7c98246bf6,2026-07-03,5554,5.7,0,0,262,971,1668,synthetic
wkt_0021488,mem_ac7c98246bf6,2026-07-04,21431,21.14,64,40,306,427,2590,synthetic
wkt_0021489,mem_ac7c98246bf6,2026-07-05,1562,1.53,0,0,81,1419,1207,synthetic
wkt_0021490,mem_ac7c98246bf6,2026-07-06,0,0.0,0,0,0,1239,1561,synthetic
wkt_0021491,mem_ac7c98246bf6,2026-07-07,163,0.19,0,0,11,1369,1750,synthetic
wkt_0021492,mem_ac7c98246bf6,2026-07-08,15662,18.65,105,12,139,1132,3140,synthetic
wkt_0021493,mem_ac7c98246bf6,2026-07-09,7924,10.17,27,25,196,558,3167,synthetic
wkt_0021494,mem_ac7c98246bf6,2026-07-10,11090,13.57,31,35,146,714,1418,synthetic
wkt_0021495,mem_ac7c98246bf6,2026-07-11,0,0.0,0,0,0,1604,2073,synthetic
wkt_0021496,mem_ac7c98246bf6,2026-07-12,15885,19.04,89,7,205,1069,2918,synthetic
wkt_0021497,mem_ac7c98246bf6,2026-07-13,17656,21.18,98,8,166,1148,3539,synthetic
wkt_0021498,mem_ac7c98246bf6,2026-07-14,10856,10.27,45,5,268,646,1596,synthetic
wkt_0021499,mem_ac7c98246bf6,2026-07-15,26,0.03,0,0,3,174,803,synthetic
wkt_0021500,mem_ac7c98246bf6,2026-07-16,10152,10.85,13,9,206,836,3383,synthetic
wkt_0021501,mem_ac7c98246bf6,2026-07-17,9873,11.3,22,9,260,722,1791,synthetic
wkt_0021502,mem_ac7c98246bf6,2026-07-18,0,0.0,0,0,0,1481,1154,synthetic
wkt_0021503,mem_ac7c98246bf6,2026-07-19,8482,8.53,9,16,85,1405,2103,synthetic
wkt_0021504,mem_ac7c98246bf6,2026-07-20,0,0.0,0,0,0,1486,2063,synthetic
wkt_0021505,mem_ac7c98246bf6,2026-07-21,79,0.03,0,0,2,899,1417,synthetic
wkt_0021506,mem_ac7c98246bf6,2026-07-22,2916,3.48,0,0,184,732,1915,synthetic
wkt_0021507,mem_ac7c98246bf6,2026-07-23,9006,10.04,98,16,159,708,3382,synthetic
wkt_0021508,mem_ac7c98246bf6,2026-07-24,3787,4.09,0,0,232,386,1837,synthetic
wkt_0021509,mem_ac7c98246bf6,2026-07-25,6056,6.23,1,8,219,1241,1700,synthetic
wkt_0021510,mem_ac7c98246bf6,2026-07-26,10557,10.85,34,35,225,701,1685,synthetic
wkt_0021511,mem_ac7c98246bf6,2026-07-27,9710,10.99,43,12,219,665,2030,synthetic
wkt_0021512,mem_ac7c98246bf6,2026-07-28,14442,12.87,40,16,320,546,2942,synthetic
wkt_0021513,mem_ac7c98246bf6,2026-07-29,6455,6.58,0,7,327,568,2485,synthetic
wkt_0021514,mem_ac7c98246bf6,2026-07-30,7955,11.36,9,40,181,1104,2716,synthetic
wkt_0021515,mem_ac7c98246bf6,2026-07-31,3393,3.98,15,7,106,1478,2543,synthetic
wkt_0021516,mem_ac7c98246bf6,2026-08-01,17728,17.61,83,22,182,1155,3446,synthetic
wkt_0021517,mem_ac7c98246bf6,2026-08-02,5118,7.34,0,0,0,1419,2545,synthetic
wkt_0021518,mem_ac7c98246bf6,2026-08-03,6598,7.48,22,8,299,1096,1734,synthetic
wkt_0021519,mem_ac7c98246bf6,2026-08-04,15584,18.91,96,13,91,1159,3132,synthetic
wkt_0021520,mem_ac7c98246bf6,2026-08-05,5901,8.13,25,1,198,974,2401,synthetic
wkt_0021521,mem_5ece98881da0,2026-06-07,706,0.93,0,0,39,1324,1824,synthetic
wkt_0021522,mem_5ece98881da0,2026-06-08,11090,10.5,12,3,271,510,2258,synthetic
wkt_0021523,mem_5ece98881da0,2026-06-09,8890,9.84,3,76,179,1026,3138,synthetic
wkt_0021524,mem_5ece98881da0,2026-06-10,9069,9.72,5,17,227,797,3404,synthetic
wkt_0021525,mem_5ece98881da0,2026-06-11,10279,14.04,15,48,321,782,1785,synthetic
wkt_0021526,mem_5ece98881da0,2026-06-12,3403,4.08,0,0,140,1236,1433,synthetic
wkt_0021527,mem_5ece98881da0,2026-06-13,8629,10.65,0,0,478,1014,2231,synthetic
wkt_0021528,mem_5ece98881da0,2026-06-14,10503,12.09,56,24,270,719,3097,synthetic
wkt_0021529,mem_5ece98881da0,2026-06-15,11668,14.19,0,0,0,1571,2788,synthetic
wkt_0021530,mem_5ece98881da0,2026-06-16,3916,4.18,0,0,131,1479,1785,synthetic
wkt_0021531,mem_5ece98881da0,2026-06-17,8128,8.34,3,13,319,701,1993,synthetic
wkt_0021532,mem_5ece98881da0,2026-06-18,6565,6.9,42,8,51,150,836,synthetic
wkt_0021533,mem_5ece98881da0,2026-06-19,13026,12.08,46,15,262,1296,1834,synthetic
wkt_0021534,mem_5ece98881da0,2026-06-20,0,0.0,0,0,0,1611,1801,synthetic
wkt_0021535,mem_5ece98881da0,2026-06-21,8180,6.99,0,0,409,813,1546,synthetic
wkt_0021536,mem_5ece98881da0,2026-06-22,0,0.0,0,0,0,1577,0,synthetic
wkt_0021537,mem_5ece98881da0,2026-06-23,13271,10.98,104,1,296,1118,4506,synthetic
wkt_0021538,mem_5ece98881da0,2026-06-24,6341,6.12,23,6,208,743,1712,synthetic
wkt_0021539,mem_5ece98881da0,2026-06-25,1426,2.17,0,0,55,1346,1798,synthetic
wkt_0021540,mem_5ece98881da0,2026-06-26,0,0.0,0,0,0,1385,2021,synthetic
wkt_0021541,mem_5ece98881da0,2026-06-27,7598,10.36,27,21,243,691,3583,synthetic
wkt_0021542,mem_5ece98881da0,2026-06-28,6616,8.71,1,7,342,1227,1719,synthetic
wkt_0021543,mem_5ece98881da0,2026-06-29,7784,8.84,8,25,325,1073,3140,synthetic
wkt_0021544,mem_5ece98881da0,2026-06-30,3044,2.72,0,0,154,1416,1490,synthetic
wkt_0021545,mem_5ece98881da0,2026-07-01,3780,4.52,3,6,86,772,1639,synthetic
wkt_0021546,mem_5ece98881da0,2026-07-02,3754,4.44,1,19,186,721,2526,synthetic
wkt_0021547,mem_5ece98881da0,2026-07-03,0,0.0,0,0,0,1430,1836,synthetic
wkt_0021548,mem_5ece98881da0,2026-07-04,7666,12.56,76,19,163,759,3310,synthetic
wkt_0021549,mem_5ece98881da0,2026-07-05,10481,11.18,26,11,200,1015,1637,synthetic
wkt_0021550,mem_5ece98881da0,2026-07-06,5445,7.27,0,0,404,1120,1908,synthetic
wkt_0021551,mem_5ece98881da0,2026-07-07,12630,15.73,56,34,334,1168,2970,synthetic
wkt_0021552,mem_5ece98881da0,2026-07-08,5383,5.49,0,0,183,616,1745,synthetic
wkt_0021553,mem_5ece98881da0,2026-07-09,2152,2.23,0,0,155,909,2171,synthetic
wkt_0021554,mem_5ece98881da0,2026-07-10,14261,14.61,0,0,68,1375,3361,synthetic
wkt_0021555,mem_5ece98881da0,2026-07-11,7261,7.76,20,15,124,784,2023,synthetic
wkt_0021556,mem_5ece98881da0,2026-07-12,13261,13.13,1,129,211,615,1463,synthetic
wkt_0021557,mem_5ece98881da0,2026-07-13,11188,11.67,55,55,113,1111,2944,synthetic
wkt_0021558,mem_5ece98881da0,2026-07-14,5796,6.32,25,1,177,887,2589,synthetic
wkt_0021559,mem_5ece98881da0,2026-07-15,4412,4.63,18,16,94,1121,2035,synthetic
wkt_0021560,mem_5ece98881da0,2026-07-16,3933,4.48,0,0,0,1493,2702,synthetic
wkt_0021561,mem_5ece98881da0,2026-07-17,0,0.0,0,0,0,122,112,synthetic
wkt_0021562,mem_5ece98881da0,2026-07-18,4336,4.77,0,0,187,561,1461,synthetic
wkt_0021563,mem_5ece98881da0,2026-07-19,1461,1.5,0,0,56,966,1894,synthetic
wkt_0021564,mem_5ece98881da0,2026-07-20,2466,3.24,0,0,83,1279,1788,synthetic
wkt_0021565,mem_5ece98881da0,2026-07-21,7478,10.28,57,5,49,370,1118,synthetic
wkt_0021566,mem_5ece98881da0,2026-07-22,7633,7.13,2,7,256,610,2401,synthetic
wkt_0021567,mem_5ece98881da0,2026-07-23,3080,3.14,1,1,127,844,1151,synthetic
wkt_0021568,mem_5ece98881da0,2026-07-24,1991,2.08,0,0,131,1478,1398,synthetic
wkt_0021569,mem_5ece98881da0,2026-07-25,4714,5.38,1,19,159,804,1758,synthetic
wkt_0021570,mem_5ece98881da0,2026-07-26,0,0.0,0,0,0,1301,1749,synthetic
wkt_0021571,mem_5ece98881da0,2026-07-27,1887,2.53,0,0,126,1199,1240,synthetic
wkt_0021572,mem_5ece98881da0,2026-07-28,4684,5.55,39,32,202,715,2740,synthetic
wkt_0021573,mem_5ece98881da0,2026-07-29,12900,12.41,55,14,267,877,2112,synthetic
wkt_0021574,mem_5ece98881da0,2026-07-30,12016,16.27,72,5,165,1296,3124,synthetic
wkt_0021575,mem_5ece98881da0,2026-07-31,18,0.02,0,0,7,643,740,synthetic
wkt_0021576,mem_5ece98881da0,2026-08-01,9714,11.72,90,33,122,710,3853,synthetic
wkt_0021577,mem_5ece98881da0,2026-08-02,193,0.19,0,0,11,1427,1771,synthetic
wkt_0021578,mem_5ece98881da0,2026-08-03,0,0.0,0,0,0,1527,1528,synthetic
wkt_0021579,mem_5ece98881da0,2026-08-04,7190,8.58,84,31,168,747,3778,synthetic
wkt_0021580,mem_5ece98881da0,2026-08-05,3349,4.0,0,0,186,779,2327,synthetic
wkt_0021581,mem_a180e0e7bbdc,2026-06-07,0,0.0,0,0,0,406,372,synthetic
wkt_0021582,mem_a180e0e7bbdc,2026-06-08,11009,13.27,38,24,211,566,1824,synthetic
wkt_0021583,mem_a180e0e7bbdc,2026-06-09,3892,4.81,0,0,158,1449,2506,synthetic
wkt_0021584,mem_a180e0e7bbdc,2026-06-10,9097,7.93,0,0,506,1110,1836,synthetic
wkt_0021585,mem_a180e0e7bbdc,2026-06-11,15234,18.87,6,15,538,435,2707,synthetic
wkt_0021586,mem_a180e0e7bbdc,2026-06-12,2045,1.81,0,0,135,1200,1182,synthetic
wkt_0021587,mem_a180e0e7bbdc,2026-06-13,3964,3.89,0,0,171,795,1522,synthetic
wkt_0021588,mem_a180e0e7bbdc,2026-06-14,6720,8.25,0,0,333,1231,1771,synthetic
wkt_0021589,mem_a180e0e7bbdc,2026-06-15,10773,12.16,40,8,258,608,2412,synthetic
wkt_0021590,mem_a180e0e7bbdc,2026-06-16,12944,15.54,61,5,171,1062,2948,synthetic
wkt_0021591,mem_a180e0e7bbdc,2026-06-17,10896,11.06,9,13,290,976,2380,synthetic
wkt_0021592,mem_a180e0e7bbdc,2026-06-18,219,0.24,0,0,13,1215,1801,synthetic
wkt_0021593,mem_a180e0e7bbdc,2026-06-19,4989,5.54,5,11,85,1421,2748,synthetic
wkt_0021594,mem_a180e0e7bbdc,2026-06-20,31436,35.71,100,24,288,1155,3601,synthetic
wkt_0021595,mem_a180e0e7bbdc,2026-06-21,5309,5.47,0,0,237,805,2489,synthetic
wkt_0021596,mem_a180e0e7bbdc,2026-06-22,22568,27.53,59,76,241,959,2942,synthetic
wkt_0021597,mem_a180e0e7bbdc,2026-06-23,9631,11.18,0,0,186,1157,1582,synthetic
wkt_0021598,mem_a180e0e7bbdc,2026-06-24,0,0.0,0,0,0,1333,1590,synthetic
wkt_0021599,mem_a180e0e7bbdc,2026-06-25,12307,17.14,111,16,185,736,4311,synthetic
wkt_0021600,mem_a180e0e7bbdc,2026-06-26,4,0.0,0,0,1,1226,1653,synthetic
wkt_0021601,mem_a180e0e7bbdc,2026-06-27,24463,21.54,63,77,289,910,2391,synthetic
wkt_0021602,mem_a180e0e7bbdc,2026-06-28,2709,3.03,11,15,20,1411,1548,synthetic
wkt_0021603,mem_a180e0e7bbdc,2026-06-29,4913,5.34,0,0,283,1067,1706,synthetic
wkt_0021604,mem_a180e0e7bbdc,2026-06-30,0,0.0,0,0,0,1294,1701,synthetic
wkt_0021605,mem_a180e0e7bbdc,2026-07-01,6493,8.54,36,18,263,769,2809,synthetic
wkt_0021606,mem_a180e0e7bbdc,2026-07-02,11822,11.83,11,10,342,1075,2386,synthetic
wkt_0021607,mem_a180e0e7bbdc,2026-07-03,6244,9.48,13,32,138,1119,2535,synthetic
wkt_0021608,mem_a180e0e7bbdc,2026-07-04,4712,4.39,0,0,249,1287,1758,synthetic
wkt_0021609,mem_a180e0e7bbdc,2026-07-05,18,0.02,0,0,2,1364,1693,synthetic
wkt_0021610,mem_a180e0e7bbdc,2026-07-06,8429,7.44,14,10,332,923,1954,synthetic
wkt_0021611,mem_a180e0e7bbdc,2026-07-07,3270,3.48,0,0,139,1183,1537,synthetic
wkt_0021612,mem_a180e0e7bbdc,2026-07-08,9303,9.86,0,0,213,1042,1507,synthetic
wkt_0021613,mem_a180e0e7bbdc,2026-07-09,12800,16.46,123,10,159,719,3696,synthetic
wkt_0021614,mem_a180e0e7bbdc,2026-07-10,12436,13.59,0,0,422,518,1786,synthetic
wkt_0021615,mem_a180e0e7bbdc,2026-07-11,0,0.0,0,0,0,1558,1766,synthetic
wkt_0021616,mem_a180e0e7bbdc,2026-07-12,8113,10.55,52,137,270,1158,3864,synthetic
wkt_0021617,mem_a180e0e7bbdc,2026-07-13,8021,10.65,0,0,340,605,2459,synthetic
wkt_0021618,mem_a180e0e7bbdc,2026-07-14,5362,4.59,0,0,298,1239,1812,synthetic
wkt_0021619,mem_a180e0e7bbdc,2026-07-15,9043,11.92,65,58,167,728,3141,synthetic
wkt_0021620,mem_a180e0e7bbdc,2026-07-16,10399,14.96,64,3,133,1279,2933,synthetic
wkt_0021621,mem_a180e0e7bbdc,2026-07-17,7082,7.19,0,0,295,1028,2168,synthetic
wkt_0021622,mem_a180e0e7bbdc,2026-07-18,2335,2.01,0,0,124,705,2770,synthetic
wkt_0021623,mem_a180e0e7bbdc,2026-07-19,11622,16.81,53,23,256,1162,2925,synthetic
wkt_0021624,mem_a180e0e7bbdc,2026-07-20,3530,3.08,0,0,124,1484,1445,synthetic
wkt_0021625,mem_a180e0e7bbdc,2026-07-21,7932,9.37,0,0,0,1333,2317,synthetic
wkt_0021626,mem_a180e0e7bbdc,2026-07-22,22623,21.23,36,151,352,994,4625,synthetic
wkt_0021627,mem_a180e0e7bbdc,2026-07-23,4585,5.2,28,11,166,737,2501,synthetic
wkt_0021628,mem_a180e0e7bbdc,2026-07-24,7430,8.4,0,0,378,1097,1984,synthetic
wkt_0021629,mem_a180e0e7bbdc,2026-07-25,14234,15.37,189,65,153,566,4069,synthetic
wkt_0021630,mem_a180e0e7bbdc,2026-07-26,0,0.0,0,0,0,1495,1447,synthetic
wkt_0021631,mem_a180e0e7bbdc,2026-07-27,4067,4.52,0,0,297,394,1627,synthetic
wkt_0021632,mem_a180e0e7bbdc,2026-07-28,24178,32.56,104,26,223,887,3781,synthetic
wkt_0021633,mem_a180e0e7bbdc,2026-07-29,9,0.02,0,0,1,1567,1996,synthetic
wkt_0021634,mem_a180e0e7bbdc,2026-07-30,6462,8.12,1,8,242,1015,3025,synthetic
wkt_0021635,mem_a180e0e7bbdc,2026-07-31,10519,11.7,15,22,330,529,2034,synthetic
wkt_0021636,mem_a180e0e7bbdc,2026-08-01,11651,12.93,48,5,306,1215,2315,synthetic
wkt_0021637,mem_a180e0e7bbdc,2026-08-02,16,0.02,0,0,2,0,223,synthetic
wkt_0021638,mem_a180e0e7bbdc,2026-08-03,0,0.0,0,0,0,1282,1810,synthetic
wkt_0021639,mem_a180e0e7bbdc,2026-08-04,3374,4.34,0,0,87,1327,2401,synthetic
wkt_0021640,mem_a180e0e7bbdc,2026-08-05,2138,2.36,71,20,50,1145,3053,synthetic
wkt_0021641,mem_f1fa779585db,2026-06-07,3478,3.61,7,8,177,1120,1631,synthetic
wkt_0021642,mem_f1fa779585db,2026-06-08,6662,8.48,5,21,214,743,1362,synthetic
wkt_0021643,mem_f1fa779585db,2026-06-09,4824,6.06,0,0,238,1025,1850,synthetic
wkt_0021644,mem_f1fa779585db,2026-06-10,2678,2.86,0,0,148,642,1455,synthetic
wkt_0021645,mem_f1fa779585db,2026-06-11,8290,8.55,2,117,22,1457,2016,synthetic
wkt_0021646,mem_f1fa779585db,2026-06-12,5697,5.25,19,4,343,1161,1670,synthetic
wkt_0021647,mem_f1fa779585db,2026-06-13,6540,6.56,50,1,198,1187,1631,synthetic
wkt_0021648,mem_f1fa779585db,2026-06-14,10408,13.74,64,9,144,766,3820,synthetic
wkt_0021649,mem_f1fa779585db,2026-06-15,10963,11.01,8,96,266,1040,3199,synthetic
wkt_0021650,mem_f1fa779585db,2026-06-16,7429,8.11,0,0,348,801,2317,synthetic
wkt_0021651,mem_f1fa779585db,2026-06-17,8830,11.18,0,0,267,724,2772,synthetic
wkt_0021652,mem_f1fa779585db,2026-06-18,9455,9.22,0,0,326,368,1222,synthetic
wkt_0021653,mem_f1fa779585db,2026-06-19,6929,8.87,0,0,332,978,3098,synthetic
wkt_0021654,mem_f1fa779585db,2026-06-20,9021,9.48,1,46,213,622,1946,synthetic
wkt_0021655,mem_f1fa779585db,2026-06-21,10307,13.85,4,97,207,580,1351,synthetic
