offer_id,application_id,borrower_id,lender_id,offered_amount,apr,term_months,offer_date,status
off_a4141a214637,app_af0b8dd852d2,brw_76f6f54d945a,lnd_abf7ad1fc508,25513.14,0.2782,36,2026-07-03,declined
off_d35e583cb7f6,app_af0b8dd852d2,brw_76f6f54d945a,lnd_40648b57da4a,32938.76,0.2153,12,2026-07-02,declined
off_f8fa80cfda08,app_bcb130668a9a,brw_76f6f54d945a,lnd_68d1bb39a009,11419.4,0.2122,48,2026-04-07,declined
off_02d956484299,app_bcb130668a9a,brw_76f6f54d945a,lnd_f0806e150f18,10927.44,0.1346,24,2026-04-09,accepted
off_e8cc95cd9f87,app_bcb130668a9a,brw_76f6f54d945a,lnd_40648b57da4a,11570.81,0.327,24,2026-04-07,declined
off_ca2ea7fd54b8,app_7fee4ebdbcf0,brw_ceee23d97780,lnd_54a37531f7e5,19044.69,0.0985,60,2026-02-10,accepted
off_00d4eefba8ef,app_7fee4ebdbcf0,brw_ceee23d97780,lnd_5201a46cec3a,19557.66,0.1214,36,2026-02-09,declined
off_be5dc2a86061,app_7fee4ebdbcf0,brw_ceee23d97780,lnd_68d1bb39a009,17273.61,0.2137,24,2026-02-09,declined
off_e3f888d8e281,app_7fee4ebdbcf0,brw_ceee23d97780,lnd_f0806e150f18,18635.97,0.1268,24,2026-02-08,declined
off_0193dc53d10a,app_7fee4ebdbcf0,brw_ceee23d97780,lnd_abf7ad1fc508,19132.09,0.2258,60,2026-02-10,declined
off_dadedff57770,app_4c0cf17c0bbe,brw_736af84ae34e,lnd_5201a46cec3a,21920.97,0.0981,12,2026-05-02,accepted
off_18d875d4aba6,app_4c0cf17c0bbe,brw_736af84ae34e,lnd_68d1bb39a009,24941.35,0.1786,60,2026-05-03,declined
off_08938d6380e5,app_4c0cf17c0bbe,brw_736af84ae34e,lnd_2e2adcc3d662,21183.32,0.1543,12,2026-05-03,declined
off_eb757db2e1ff,app_4c0cf17c0bbe,brw_736af84ae34e,lnd_40648b57da4a,20668.69,0.2698,60,2026-05-04,declined
off_a429b4edbaa6,app_b30636f31029,brw_f038449d3663,lnd_68d1bb39a009,15265.92,0.2183,48,2026-08-29,declined
off_9456a68a0331,app_b30636f31029,brw_f038449d3663,lnd_2e2adcc3d662,14142.15,0.1604,24,2026-08-29,accepted
off_2139828c3899,app_b30636f31029,brw_f038449d3663,lnd_40648b57da4a,14983.21,0.2354,24,2026-08-27,declined
off_45829e7e183d,app_c729924c2963,brw_f038449d3663,lnd_68d1bb39a009,32187.35,0.2066,36,2026-05-05,declined
off_13d54853a1c5,app_c729924c2963,brw_f038449d3663,lnd_2e2adcc3d662,25820.55,0.1698,36,2026-05-04,declined
off_d69ec5fd3d0b,app_c729924c2963,brw_f038449d3663,lnd_f0806e150f18,27108.35,0.2047,48,2026-05-07,declined
off_50d44a4d7aaa,app_c729924c2963,brw_f038449d3663,lnd_abf7ad1fc508,26726.84,0.2679,60,2026-05-05,declined
off_39d29ecd887a,app_c729924c2963,brw_f038449d3663,lnd_40648b57da4a,27852.6,0.2251,24,2026-05-04,declined
off_7c288176715f,app_35ddadf6987f,brw_f038449d3663,lnd_2e2adcc3d662,15817.67,0.2116,60,2025-11-19,declined
off_49cccb0019b2,app_35ddadf6987f,brw_f038449d3663,lnd_abf7ad1fc508,12500.46,0.2778,60,2025-11-20,declined
off_a72ffa366fd0,app_35ddadf6987f,brw_f038449d3663,lnd_40648b57da4a,13466.76,0.2924,36,2025-11-18,declined
off_e267da5a9a6d,app_51431ec5a25b,brw_84173dee87cc,lnd_68d1bb39a009,33503.07,0.1688,48,2026-01-01,declined
off_8f0741cd5a7b,app_51431ec5a25b,brw_84173dee87cc,lnd_2e2adcc3d662,32462.79,0.1463,48,2025-12-31,declined
off_5f4f453a1192,app_51431ec5a25b,brw_84173dee87cc,lnd_f0806e150f18,30159.0,0.1619,48,2026-01-01,accepted
off_b0d7c344e01a,app_51431ec5a25b,brw_84173dee87cc,lnd_abf7ad1fc508,34734.47,0.2532,36,2026-01-02,declined
off_49bfa45592c0,app_ba95dfcf3abe,brw_5e9c8f201263,lnd_abf7ad1fc508,16729.92,0.2318,60,2026-06-27,declined
off_2ac4edbcba85,app_ba95dfcf3abe,brw_5e9c8f201263,lnd_40648b57da4a,18545.14,0.2036,24,2026-06-26,accepted
off_75fef450efc4,app_38075ad403cf,brw_5e9c8f201263,lnd_abf7ad1fc508,10310.9,0.3434,48,2026-06-02,accepted
off_9c4f57558367,app_38075ad403cf,brw_5e9c8f201263,lnd_40648b57da4a,12144.87,0.2576,24,2026-06-02,declined
off_954b01f43dca,app_51597f74baba,brw_5e9c8f201263,lnd_abf7ad1fc508,1196.31,0.2911,36,2026-05-10,declined
off_46fd4ef2e269,app_e3ba84c718cf,brw_94a9e782473c,lnd_eb741dcfd1a0,14764.03,0.1192,36,2026-06-30,declined
off_a2a52e43bfa8,app_e3ba84c718cf,brw_94a9e782473c,lnd_54a37531f7e5,17351.7,0.0806,36,2026-06-30,declined
off_e1d3cef3dcae,app_e3ba84c718cf,brw_94a9e782473c,lnd_68d1bb39a009,13852.25,0.1939,12,2026-07-01,declined
off_bccb2be8fecf,app_e3ba84c718cf,brw_94a9e782473c,lnd_2e2adcc3d662,16932.35,0.2261,24,2026-06-30,declined
off_308525c22d6e,app_e3ba84c718cf,brw_94a9e782473c,lnd_f0806e150f18,15889.21,0.2048,48,2026-06-29,declined
off_5f6aa165a369,app_e3ba84c718cf,brw_94a9e782473c,lnd_abf7ad1fc508,13891.34,0.3497,60,2026-06-30,declined
off_3ed4a8ccd93a,app_dc8684c5ed70,brw_1e40730929b6,lnd_eb741dcfd1a0,22892.03,0.0931,36,2026-08-30,declined
off_f6c0a05bcac5,app_dc8684c5ed70,brw_1e40730929b6,lnd_54a37531f7e5,28003.06,0.1018,24,2026-08-30,declined
off_75b4e1a9c378,app_dc8684c5ed70,brw_1e40730929b6,lnd_5201a46cec3a,22640.36,0.1093,48,2026-08-29,accepted
off_dd2fa0224668,app_dc8684c5ed70,brw_1e40730929b6,lnd_68d1bb39a009,26603.29,0.1989,60,2026-08-31,declined
off_f4047e23c0d7,app_dc8684c5ed70,brw_1e40730929b6,lnd_2e2adcc3d662,25785.3,0.2097,24,2026-08-28,declined
off_b91e20f301c2,app_dc8684c5ed70,brw_1e40730929b6,lnd_abf7ad1fc508,26968.08,0.2536,48,2026-08-30,declined
off_d811dd80fe31,app_dc8684c5ed70,brw_1e40730929b6,lnd_40648b57da4a,27347.44,0.2445,60,2026-08-29,declined
off_c0f8adf8c5c8,app_e1c74d8c3ba3,brw_c2f5e8b73f67,lnd_54a37531f7e5,20004.39,0.1276,12,2026-08-17,declined
off_1a3bc98010ae,app_e1c74d8c3ba3,brw_c2f5e8b73f67,lnd_5201a46cec3a,21654.74,0.1531,24,2026-08-15,declined
off_6b18c5c53fef,app_e1c74d8c3ba3,brw_c2f5e8b73f67,lnd_68d1bb39a009,23000.2,0.1355,12,2026-08-17,declined
off_c35eb6ca4c70,app_e1c74d8c3ba3,brw_c2f5e8b73f67,lnd_f0806e150f18,19993.97,0.192,48,2026-08-17,declined
off_a0983c0d50c9,app_e1c74d8c3ba3,brw_c2f5e8b73f67,lnd_40648b57da4a,19505.27,0.2876,36,2026-08-18,declined
off_f229e5a4c628,app_65691736d98b,brw_c2f5e8b73f67,lnd_5201a46cec3a,12927.22,0.1091,36,2026-05-27,accepted
off_b5efe9e18917,app_65691736d98b,brw_c2f5e8b73f67,lnd_68d1bb39a009,13697.69,0.2103,36,2026-05-28,declined
off_17891c305b85,app_65691736d98b,brw_c2f5e8b73f67,lnd_2e2adcc3d662,12999.64,0.1661,24,2026-05-26,declined
off_23227cb7bd9b,app_65691736d98b,brw_c2f5e8b73f67,lnd_abf7ad1fc508,13441.97,0.3427,48,2026-05-26,declined
off_7edd78c56de4,app_65691736d98b,brw_c2f5e8b73f67,lnd_40648b57da4a,11401.3,0.2454,60,2026-05-26,declined
off_d7f3a6d80e5c,app_4a0f3d55f550,brw_c2f5e8b73f67,lnd_eb741dcfd1a0,8138.81,0.1074,36,2026-09-18,declined
off_31182d0e275e,app_4a0f3d55f550,brw_c2f5e8b73f67,lnd_54a37531f7e5,8136.02,0.132,12,2026-09-15,declined
off_58c6cd82e16b,app_4a0f3d55f550,brw_c2f5e8b73f67,lnd_5201a46cec3a,7120.29,0.1225,36,2026-09-16,accepted
off_ab89ed6f284f,app_4a0f3d55f550,brw_c2f5e8b73f67,lnd_2e2adcc3d662,8730.05,0.161,36,2026-09-18,declined
off_66870d2816ec,app_4a0f3d55f550,brw_c2f5e8b73f67,lnd_abf7ad1fc508,8798.48,0.3554,48,2026-09-15,declined
off_3420028f15dc,app_4a0f3d55f550,brw_c2f5e8b73f67,lnd_40648b57da4a,8629.68,0.2126,60,2026-09-15,declined
off_347edf92fad8,app_65d3e98770bf,brw_d41ad2dc8410,lnd_68d1bb39a009,10780.67,0.195,48,2026-09-02,declined
off_6a689cd5c933,app_65d3e98770bf,brw_d41ad2dc8410,lnd_2e2adcc3d662,11302.82,0.2119,36,2026-09-03,accepted
off_67fc2a040e66,app_65d3e98770bf,brw_d41ad2dc8410,lnd_f0806e150f18,10665.43,0.2005,36,2026-09-05,declined
off_9b07245a6ef7,app_65d3e98770bf,brw_d41ad2dc8410,lnd_abf7ad1fc508,13105.93,0.2889,36,2026-09-02,declined
off_57a1904ca38b,app_26ed8c768632,brw_0a52e4c9cbee,lnd_eb741dcfd1a0,15635.09,0.1009,36,2026-05-15,declined
off_77eba6b4c3ee,app_26ed8c768632,brw_0a52e4c9cbee,lnd_54a37531f7e5,15958.46,0.1383,48,2026-05-12,declined
off_d35a374e0963,app_26ed8c768632,brw_0a52e4c9cbee,lnd_68d1bb39a009,20241.42,0.2174,60,2026-05-15,declined
off_4c522760f381,app_26ed8c768632,brw_0a52e4c9cbee,lnd_f0806e150f18,19675.16,0.1385,36,2026-05-15,declined
off_b304938b2255,app_26ed8c768632,brw_0a52e4c9cbee,lnd_40648b57da4a,18386.46,0.2439,60,2026-05-14,declined
off_28a1482efbc7,app_28ceb6c320ab,brw_2209ce0bc05c,lnd_f0806e150f18,9847.77,0.1644,48,2026-08-29,declined
off_b6e0f28d2dcf,app_28ceb6c320ab,brw_2209ce0bc05c,lnd_abf7ad1fc508,12029.53,0.3006,60,2026-08-26,accepted
off_9135e59dc907,app_28ceb6c320ab,brw_2209ce0bc05c,lnd_40648b57da4a,11359.01,0.2307,24,2026-08-26,declined
off_0646e6bb9f5d,app_f5c60953b672,brw_2209ce0bc05c,lnd_68d1bb39a009,19020.89,0.1886,24,2026-08-23,accepted
off_115468c77df6,app_f5c60953b672,brw_2209ce0bc05c,lnd_2e2adcc3d662,20103.91,0.1844,24,2026-08-22,declined
off_92a91476e241,app_f5c60953b672,brw_2209ce0bc05c,lnd_abf7ad1fc508,19333.57,0.2965,36,2026-08-23,declined
off_1d13105a5d1e,app_f5c60953b672,brw_2209ce0bc05c,lnd_40648b57da4a,20891.04,0.217,36,2026-08-24,declined
off_064b7a43c4bb,app_4c48c496ef63,brw_2209ce0bc05c,lnd_68d1bb39a009,18367.17,0.1512,36,2026-08-03,declined
off_ec4d7686f83b,app_4c48c496ef63,brw_2209ce0bc05c,lnd_2e2adcc3d662,17303.07,0.184,36,2026-08-03,declined
off_a3a682befaf6,app_4c48c496ef63,brw_2209ce0bc05c,lnd_f0806e150f18,15445.09,0.1416,12,2026-08-03,accepted
off_d3d9b742d8f8,app_4c48c496ef63,brw_2209ce0bc05c,lnd_abf7ad1fc508,16672.36,0.281,36,2026-08-03,declined
off_40a34e328386,app_4c48c496ef63,brw_2209ce0bc05c,lnd_40648b57da4a,17162.05,0.3171,60,2026-08-04,declined
off_70e60139c0eb,app_13587eafb253,brw_45ed772eae8f,lnd_abf7ad1fc508,12106.71,0.2999,36,2026-08-03,accepted
off_1e39eb899ed7,app_13587eafb253,brw_45ed772eae8f,lnd_40648b57da4a,10532.32,0.2473,36,2026-08-03,declined
off_b3f4167af1a3,app_5ff907cf6099,brw_45ed772eae8f,lnd_abf7ad1fc508,17779.35,0.3177,60,2026-09-15,declined
off_73cf6df29662,app_5ff907cf6099,brw_45ed772eae8f,lnd_40648b57da4a,15083.47,0.2481,60,2026-09-16,declined
off_e0822cbc0bb0,app_0083b66abdfd,brw_262a5d097048,lnd_68d1bb39a009,23126.66,0.1608,48,2025-07-21,declined
off_41625c7202a6,app_0083b66abdfd,brw_262a5d097048,lnd_2e2adcc3d662,23864.54,0.1558,36,2025-07-23,accepted
off_2ed05b13f7d6,app_0083b66abdfd,brw_262a5d097048,lnd_abf7ad1fc508,23952.41,0.3511,60,2025-07-23,declined
off_64c0458d2e6f,app_5b6895bd7e5e,brw_262a5d097048,lnd_2e2adcc3d662,11923.54,0.1704,36,2026-08-02,declined
off_13323c035ecd,app_5b6895bd7e5e,brw_262a5d097048,lnd_f0806e150f18,11059.81,0.1408,12,2026-08-03,declined
off_64b64cb6239a,app_5b6895bd7e5e,brw_262a5d097048,lnd_abf7ad1fc508,13166.04,0.2391,36,2026-08-03,declined
off_98861faaed05,app_5b6895bd7e5e,brw_262a5d097048,lnd_40648b57da4a,14279.82,0.2592,36,2026-08-01,declined
off_efa67c832878,app_fa245434dab6,brw_61c69b0a7bc2,lnd_54a37531f7e5,27573.15,0.1114,36,2026-07-20,declined
off_9e62b0c694d9,app_fa245434dab6,brw_61c69b0a7bc2,lnd_5201a46cec3a,31809.99,0.1177,48,2026-07-19,declined
off_0742a41dfb61,app_fa245434dab6,brw_61c69b0a7bc2,lnd_68d1bb39a009,26559.93,0.2003,36,2026-07-20,declined
off_85ff3d7e08af,app_fa245434dab6,brw_61c69b0a7bc2,lnd_2e2adcc3d662,24828.32,0.1502,24,2026-07-21,declined
off_607234c714ef,app_4273d2615d5d,brw_61c69b0a7bc2,lnd_eb741dcfd1a0,24981.86,0.1345,36,2026-01-30,declined
off_347e7c45caf9,app_4273d2615d5d,brw_61c69b0a7bc2,lnd_54a37531f7e5,28684.06,0.0895,36,2026-01-28,declined
off_93ba49ec97c5,app_4273d2615d5d,brw_61c69b0a7bc2,lnd_5201a46cec3a,30049.66,0.1037,48,2026-01-30,declined
off_90a4d60579b7,app_4273d2615d5d,brw_61c69b0a7bc2,lnd_68d1bb39a009,25470.35,0.1852,36,2026-01-30,declined
off_fafb4e4114d4,app_4273d2615d5d,brw_61c69b0a7bc2,lnd_2e2adcc3d662,24608.61,0.1476,48,2026-01-30,declined
off_e8e9b3782a7c,app_4273d2615d5d,brw_61c69b0a7bc2,lnd_f0806e150f18,29817.21,0.1317,36,2026-01-30,declined
off_71bee7b0bc46,app_4273d2615d5d,brw_61c69b0a7bc2,lnd_abf7ad1fc508,24417.37,0.3544,48,2026-01-28,declined
off_9cfa9de16233,app_82fbfab3d1b1,brw_90c171568506,lnd_68d1bb39a009,13816.25,0.1587,24,2026-08-17,declined
off_b26dd2607567,app_82fbfab3d1b1,brw_90c171568506,lnd_2e2adcc3d662,14238.12,0.204,36,2026-08-15,accepted
off_5cbbaaca1179,app_82fbfab3d1b1,brw_90c171568506,lnd_abf7ad1fc508,13891.81,0.3155,48,2026-08-18,declined
off_3e050cef4ee0,app_82fbfab3d1b1,brw_90c171568506,lnd_40648b57da4a,12922.27,0.2734,60,2026-08-15,declined
off_087d73f535b5,app_6e465d93681f,brw_90c171568506,lnd_2e2adcc3d662,14593.46,0.21,60,2026-06-22,declined
off_a69b7ac711ed,app_6e465d93681f,brw_90c171568506,lnd_f0806e150f18,11784.73,0.2029,24,2026-06-22,declined
off_627e0666686a,app_6e465d93681f,brw_90c171568506,lnd_abf7ad1fc508,12585.4,0.2687,24,2026-06-21,declined
off_dc2059592652,app_557983dbe58e,brw_99a6c6668811,lnd_eb741dcfd1a0,9850.3,0.1414,48,2026-03-29,declined
off_b71e12f8070a,app_557983dbe58e,brw_99a6c6668811,lnd_54a37531f7e5,9715.88,0.0819,24,2026-03-26,accepted
off_bcac0e2fea27,app_557983dbe58e,brw_99a6c6668811,lnd_68d1bb39a009,10448.54,0.1725,48,2026-03-29,declined
off_3d5cdd5e525c,app_557983dbe58e,brw_99a6c6668811,lnd_2e2adcc3d662,10279.74,0.2056,12,2026-03-27,declined
off_35267829c21e,app_557983dbe58e,brw_99a6c6668811,lnd_f0806e150f18,10471.7,0.1808,36,2026-03-29,declined
off_73ac63d74cc2,app_557983dbe58e,brw_99a6c6668811,lnd_abf7ad1fc508,10402.66,0.3501,36,2026-03-26,declined
off_d62fc86cb651,app_557983dbe58e,brw_99a6c6668811,lnd_40648b57da4a,10544.85,0.2181,36,2026-03-26,declined
off_073e4fa3e187,app_1ac827026f36,brw_999fc1bb0537,lnd_2e2adcc3d662,6361.9,0.2091,60,2026-05-17,declined
off_0dd75ed85326,app_1ac827026f36,brw_999fc1bb0537,lnd_f0806e150f18,7866.52,0.1366,36,2026-05-17,accepted
off_0702a36444ee,app_1ac827026f36,brw_999fc1bb0537,lnd_40648b57da4a,7092.14,0.3332,48,2026-05-17,declined
off_5a763b1f1ab7,app_5bc3b8bdbc23,brw_999fc1bb0537,lnd_68d1bb39a009,10294.97,0.1976,48,2026-06-09,declined
off_6fecc6223e7d,app_5bc3b8bdbc23,brw_999fc1bb0537,lnd_2e2adcc3d662,11502.64,0.1547,24,2026-06-09,declined
off_9e5a7f1bd8a8,app_5bc3b8bdbc23,brw_999fc1bb0537,lnd_f0806e150f18,11698.62,0.1799,36,2026-06-09,declined
off_0f9f596199b2,app_5bc3b8bdbc23,brw_999fc1bb0537,lnd_abf7ad1fc508,10919.88,0.3199,24,2026-06-12,declined
off_b8bc79368e57,app_7f656c9bb061,brw_999fc1bb0537,lnd_68d1bb39a009,9625.92,0.1902,24,2026-06-20,declined
off_c5ec86602648,app_7f656c9bb061,brw_999fc1bb0537,lnd_2e2adcc3d662,9798.9,0.157,60,2026-06-17,declined
off_2f362c4e2217,app_7f656c9bb061,brw_999fc1bb0537,lnd_f0806e150f18,8869.65,0.193,36,2026-06-17,declined
off_09eb2e2a9423,app_7f656c9bb061,brw_999fc1bb0537,lnd_40648b57da4a,10017.64,0.3118,36,2026-06-20,declined
off_b58131c86750,app_912f6b5bbfe3,brw_039395e684bf,lnd_5201a46cec3a,25193.26,0.114,24,2026-06-01,declined
off_9a78d195167c,app_912f6b5bbfe3,brw_039395e684bf,lnd_68d1bb39a009,26780.06,0.1574,36,2026-06-03,accepted
off_1bd9af47b121,app_912f6b5bbfe3,brw_039395e684bf,lnd_2e2adcc3d662,27679.45,0.1713,60,2026-06-01,declined
off_62cae762f42c,app_912f6b5bbfe3,brw_039395e684bf,lnd_abf7ad1fc508,29104.04,0.2749,36,2026-06-02,declined
off_e747ea022790,app_912f6b5bbfe3,brw_039395e684bf,lnd_40648b57da4a,25827.91,0.2432,48,2026-06-03,declined
off_a261342de81f,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_ebd3fcc47db6,7706.99,0.0724,24,2026-07-30,declined
off_f50c5058d00a,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_035d3bde8267,8260.25,0.0731,36,2026-07-31,declined
off_8d14578edf1a,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_54a37531f7e5,9186.08,0.1027,60,2026-07-31,declined
off_8299abcd94ea,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_5201a46cec3a,9431.04,0.121,36,2026-07-31,declined
off_f3df85aa04f4,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_68d1bb39a009,9535.65,0.1715,48,2026-07-30,declined
off_b38c7ed05a04,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_2e2adcc3d662,8930.11,0.1604,12,2026-07-30,declined
off_f81989ef716e,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_f0806e150f18,8736.76,0.1445,36,2026-07-31,declined
off_985d2fb6449d,app_d1baf0a8c1ce,brw_f3d9d518f502,lnd_abf7ad1fc508,7551.01,0.3184,24,2026-07-30,accepted
off_4839e9bdda9c,app_44849bf0be02,brw_f3d9d518f502,lnd_ebd3fcc47db6,21125.0,0.0674,24,2026-08-13,declined
off_37df0104b298,app_44849bf0be02,brw_f3d9d518f502,lnd_035d3bde8267,23306.33,0.0708,36,2026-08-11,declined
off_5344e80bb9b9,app_44849bf0be02,brw_f3d9d518f502,lnd_eb741dcfd1a0,18672.93,0.1467,36,2026-08-13,declined
off_cce9d598857c,app_44849bf0be02,brw_f3d9d518f502,lnd_54a37531f7e5,20551.44,0.0898,36,2026-08-11,declined
off_36f28e686b8c,app_44849bf0be02,brw_f3d9d518f502,lnd_5201a46cec3a,17983.7,0.1517,48,2026-08-10,declined
off_9157d03ae1d4,app_44849bf0be02,brw_f3d9d518f502,lnd_abf7ad1fc508,18579.74,0.2489,60,2026-08-12,declined
off_d2faad51ce23,app_44849bf0be02,brw_f3d9d518f502,lnd_40648b57da4a,17849.16,0.2306,24,2026-08-13,declined
off_be2aa9f35fc2,app_33919894be61,brw_f3d9d518f502,lnd_035d3bde8267,20407.6,0.0936,60,2026-07-13,declined
off_8617022a9ea8,app_33919894be61,brw_f3d9d518f502,lnd_eb741dcfd1a0,23403.79,0.1272,12,2026-07-14,declined
off_6e41ad24189b,app_33919894be61,brw_f3d9d518f502,lnd_54a37531f7e5,18885.2,0.1109,48,2026-07-14,accepted
off_593827f83677,app_33919894be61,brw_f3d9d518f502,lnd_5201a46cec3a,21039.11,0.1245,48,2026-07-11,declined
off_9228d314acf6,app_33919894be61,brw_f3d9d518f502,lnd_68d1bb39a009,19999.45,0.206,36,2026-07-14,declined
off_573da06d95bc,app_33919894be61,brw_f3d9d518f502,lnd_2e2adcc3d662,18855.63,0.1841,48,2026-07-12,declined
off_75cfa3ac8673,app_33919894be61,brw_f3d9d518f502,lnd_abf7ad1fc508,20796.3,0.2242,24,2026-07-12,declined
off_db1e9de68320,app_33919894be61,brw_f3d9d518f502,lnd_40648b57da4a,19441.24,0.3542,60,2026-07-14,declined
off_81bf9c9a4c1f,app_bb602066caa8,brw_c23c64fee8c5,lnd_abf7ad1fc508,7513.51,0.2835,60,2026-07-30,declined
off_0416d8559fb3,app_bb602066caa8,brw_c23c64fee8c5,lnd_40648b57da4a,8516.73,0.2118,36,2026-07-31,accepted
off_011cddcfd6bb,app_851b9f417686,brw_470f49936bf2,lnd_2e2adcc3d662,13443.75,0.1411,36,2026-07-25,accepted
off_adffa51eddfb,app_851b9f417686,brw_470f49936bf2,lnd_40648b57da4a,14556.76,0.2722,60,2026-07-25,declined
off_07b4e4a452cf,app_34b5cbcaced0,brw_470f49936bf2,lnd_68d1bb39a009,22249.99,0.138,48,2026-09-03,declined
off_3ac49710d49e,app_34b5cbcaced0,brw_470f49936bf2,lnd_2e2adcc3d662,19194.08,0.1532,36,2026-09-03,accepted
off_9217e6860535,app_34b5cbcaced0,brw_470f49936bf2,lnd_f0806e150f18,19988.2,0.1709,36,2026-09-01,declined
off_ca1dfb614bb3,app_34b5cbcaced0,brw_470f49936bf2,lnd_40648b57da4a,21391.56,0.3567,24,2026-09-02,declined
off_565ab92e0692,app_8466266a7242,brw_a42e69d77bed,lnd_54a37531f7e5,14775.13,0.1188,24,2026-06-19,declined
off_33777d65153b,app_8466266a7242,brw_a42e69d77bed,lnd_5201a46cec3a,12689.99,0.0988,48,2026-06-19,declined
off_91cf9ae8fa28,app_8466266a7242,brw_a42e69d77bed,lnd_68d1bb39a009,14617.7,0.215,60,2026-06-17,declined
off_c934f5a7a620,app_8466266a7242,brw_a42e69d77bed,lnd_2e2adcc3d662,12705.76,0.2069,24,2026-06-19,declined
off_2007226415f1,app_8466266a7242,brw_a42e69d77bed,lnd_abf7ad1fc508,12644.26,0.3179,24,2026-06-19,accepted
off_629e83c4753f,app_95a679c720b8,brw_489a28ace651,lnd_eb741dcfd1a0,5412.41,0.1244,12,2026-06-15,declined
off_327426a3e860,app_95a679c720b8,brw_489a28ace651,lnd_54a37531f7e5,4869.92,0.1382,12,2026-06-18,declined
off_e05cc415079f,app_95a679c720b8,brw_489a28ace651,lnd_5201a46cec3a,4892.96,0.1163,48,2026-06-16,declined
off_01acf1931dfb,app_95a679c720b8,brw_489a28ace651,lnd_2e2adcc3d662,5233.02,0.1863,36,2026-06-16,declined
off_d60f1c5b9b09,app_95a679c720b8,brw_489a28ace651,lnd_f0806e150f18,4456.95,0.2093,48,2026-06-17,declined
off_fcbaf098c7cc,app_95a679c720b8,brw_489a28ace651,lnd_40648b57da4a,5145.0,0.2783,60,2026-06-15,accepted
off_4387cf469942,app_2f115ed08e9e,brw_3eaffab7c0b7,lnd_abf7ad1fc508,11718.23,0.2886,24,2026-07-20,accepted
off_19bce81d5581,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_eb741dcfd1a0,29879.73,0.11,60,2026-08-05,declined
off_49690b7cfbd3,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_54a37531f7e5,31156.26,0.1335,48,2026-08-06,declined
off_1d0d482e9e9d,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_5201a46cec3a,34772.34,0.1141,48,2026-08-04,accepted
off_e41250338507,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_68d1bb39a009,30871.45,0.1857,36,2026-08-06,declined
off_4ea80fab330c,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_2e2adcc3d662,27122.09,0.1616,36,2026-08-05,declined
off_2ae42bba555f,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_f0806e150f18,28975.83,0.1922,60,2026-08-06,declined
off_52d26762332a,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_abf7ad1fc508,29123.61,0.3416,36,2026-08-04,declined
off_c2a4ce2f9737,app_7af7d2fe3503,brw_4bb04d66ebc8,lnd_40648b57da4a,28113.19,0.2169,48,2026-08-05,declined
off_09bb8fc00a8a,app_803f55b581e9,brw_4bb04d66ebc8,lnd_eb741dcfd1a0,945.66,0.1079,36,2026-08-27,accepted
off_199cb62bb5de,app_803f55b581e9,brw_4bb04d66ebc8,lnd_54a37531f7e5,1099.58,0.1148,12,2026-08-26,declined
off_6c6f5b8225e5,app_803f55b581e9,brw_4bb04d66ebc8,lnd_5201a46cec3a,975.44,0.1272,48,2026-08-28,declined
off_8f388b86ec5c,app_803f55b581e9,brw_4bb04d66ebc8,lnd_68d1bb39a009,971.35,0.1468,24,2026-08-26,declined
off_0858fb985e72,app_803f55b581e9,brw_4bb04d66ebc8,lnd_2e2adcc3d662,1051.98,0.2135,36,2026-08-27,declined
off_b1318c6094ba,app_803f55b581e9,brw_4bb04d66ebc8,lnd_f0806e150f18,1004.89,0.1568,36,2026-08-28,declined
off_9d59e31a4d44,app_803f55b581e9,brw_4bb04d66ebc8,lnd_40648b57da4a,868.58,0.3316,24,2026-08-26,declined
off_38db367a0159,app_f0e3b549d03c,brw_8a5d901511a8,lnd_eb741dcfd1a0,25522.42,0.1083,12,2026-08-20,declined
off_2a90ee882f53,app_f0e3b549d03c,brw_8a5d901511a8,lnd_5201a46cec3a,27375.52,0.1287,48,2026-08-21,accepted
off_77c753a64774,app_f0e3b549d03c,brw_8a5d901511a8,lnd_68d1bb39a009,22451.7,0.207,48,2026-08-19,declined
off_806706c17e43,app_f0e3b549d03c,brw_8a5d901511a8,lnd_f0806e150f18,28239.75,0.1703,36,2026-08-19,declined
off_d2d5a6a1ca20,app_a6c6a949b3e0,brw_afbbd4781a9e,lnd_68d1bb39a009,26333.67,0.1818,48,2026-07-24,declined
off_aeeda37b6705,app_a6c6a949b3e0,brw_afbbd4781a9e,lnd_f0806e150f18,27794.9,0.1273,36,2026-07-25,declined
