application_id,borrower_id,loan_purpose,requested_amount,application_date,status
app_557983dbe58e,brw_99a6c6668811,debt_consolidation,10069.46,2026-03-26,funded
app_1ac827026f36,brw_999fc1bb0537,major_purchase,7545.7,2026-05-15,funded
app_5bc3b8bdbc23,brw_999fc1bb0537,debt_consolidation,12267.51,2026-06-09,offers_declined
app_7f656c9bb061,brw_999fc1bb0537,other,9728.11,2026-06-17,offers_declined
app_912f6b5bbfe3,brw_039395e684bf,debt_consolidation,29016.45,2026-05-31,funded
app_d1baf0a8c1ce,brw_f3d9d518f502,medical,9083.53,2026-07-30,funded
app_44849bf0be02,brw_f3d9d518f502,major_purchase,22234.04,2026-08-10,offers_declined
app_33919894be61,brw_f3d9d518f502,home_improvement,22884.03,2026-07-11,funded
app_bb602066caa8,brw_c23c64fee8c5,medical,8785.3,2026-07-30,funded
app_851b9f417686,brw_470f49936bf2,other,16159.49,2026-07-25,funded
app_34b5cbcaced0,brw_470f49936bf2,home_improvement,22680.01,2026-09-01,funded
app_8466266a7242,brw_a42e69d77bed,home_improvement,14854.25,2026-06-16,funded
app_95a679c720b8,brw_489a28ace651,home_improvement,5416.54,2026-06-15,funded
app_2f115ed08e9e,brw_3eaffab7c0b7,debt_consolidation,13566.92,2026-07-18,funded
app_7af7d2fe3503,brw_4bb04d66ebc8,debt_consolidation,33301.54,2026-08-03,funded
app_803f55b581e9,brw_4bb04d66ebc8,medical,1071.53,2026-08-26,funded
app_f0e3b549d03c,brw_8a5d901511a8,home_improvement,27475.78,2026-08-19,funded
app_a6c6a949b3e0,brw_afbbd4781a9e,home_improvement,29788.86,2026-07-22,offers_declined
app_517ea39a5f6e,brw_836122f76996,other,19130.21,2026-05-19,offers_declined
app_4f8ce9cac9c3,brw_836122f76996,home_improvement,37915.76,2025-08-28,funded
app_14576572108a,brw_836122f76996,other,8041.37,2026-06-06,offers_declined
app_f7c952288d69,brw_e1a8d801656d,home_improvement,36865.19,2026-08-28,offers_declined
app_f78a621c429c,brw_6494c69ec38c,major_purchase,7822.97,2026-08-02,offers_declined
app_566f927d9dc1,brw_6494c69ec38c,major_purchase,22969.61,2026-04-09,funded
app_d519ba3c267f,brw_6494c69ec38c,debt_consolidation,34412.3,2026-07-01,funded
app_e1ea5357d9c6,brw_2986c85fbc56,debt_consolidation,6887.16,2026-02-20,funded
app_84f2843eb35b,brw_2986c85fbc56,debt_consolidation,15858.97,2026-05-11,funded
app_786567f0ebd5,brw_d188e35f002f,other,17893.01,2026-01-24,funded
app_8640a70a8a4b,brw_d188e35f002f,debt_consolidation,32208.01,2025-12-05,funded
app_736903de4f2e,brw_d188e35f002f,debt_consolidation,8442.72,2025-09-21,funded
app_afc66ba0e0f3,brw_8db2769d8d5e,other,16276.35,2026-04-17,funded
app_33c6d85c66f6,brw_9fbc7ce70c41,home_improvement,7745.68,2026-08-06,offers_declined
app_225245994f75,brw_f05ed002f231,debt_consolidation,28314.07,2025-08-05,offers_declined
app_388e5f68c51b,brw_8b1ac1a404f5,debt_consolidation,22726.43,2026-05-31,offers_declined
app_ac8e5469c3fa,brw_28f1c6fe87b5,home_improvement,34154.01,2025-08-28,offers_declined
app_7b340b4dccf2,brw_28f1c6fe87b5,debt_consolidation,22180.63,2025-07-24,offers_declined
app_bba7a9e7be2f,brw_28f1c6fe87b5,debt_consolidation,5539.96,2025-11-29,funded
app_a18a41a23227,brw_39a6be2d3b3f,major_purchase,22703.08,2026-09-11,funded
app_7b4f2a8db4f6,brw_ec577ed327e7,other,4445.0,2025-10-05,funded
app_ad092c63a450,brw_0947f8a737c6,debt_consolidation,22214.25,2026-05-20,offers_declined
app_298df2b7ea2e,brw_0f51d57a818b,debt_consolidation,29420.77,2026-04-12,funded
app_13d16bdbb75e,brw_18d801eaf970,other,12470.47,2026-03-23,funded
app_4281639afd57,brw_18d801eaf970,debt_consolidation,28953.16,2025-12-09,funded
app_2a3e43af7c99,brw_f0986c638272,other,10951.16,2026-04-09,offers_declined
app_2116ea846987,brw_f0986c638272,home_improvement,32913.58,2026-06-29,funded
app_dec3713358fb,brw_83ef690de6db,medical,6577.09,2026-09-18,funded
app_8cf160c8c375,brw_83ef690de6db,debt_consolidation,34683.06,2026-07-12,funded
app_c385a10d6fde,brw_f6de54a91b1e,home_improvement,31042.52,2025-04-21,offers_declined
app_65de756ada97,brw_4513918db709,other,13704.95,2026-09-08,funded
app_e77364a34b58,brw_0169e2f392b7,major_purchase,16443.28,2026-07-27,funded
app_db996b92fc0f,brw_41af4f706136,medical,7060.03,2026-08-28,funded
app_619a63ad0c6f,brw_2a5d58442f74,home_improvement,27382.59,2025-07-21,no_offers
app_9c184eb927ba,brw_2a5d58442f74,debt_consolidation,10997.09,2026-04-26,offers_declined
app_11741fc06c33,brw_2a5d58442f74,medical,9749.92,2025-09-17,funded
app_77d83f167577,brw_9dd84d58b653,debt_consolidation,23011.92,2026-08-24,funded
app_dc9f07b47035,brw_744844288c1e,major_purchase,2748.25,2025-10-26,funded
app_e714328fa83a,brw_54050d1fce76,debt_consolidation,14099.94,2026-08-31,offers_declined
app_24d2b4eeb539,brw_54050d1fce76,debt_consolidation,14979.24,2026-05-18,funded
app_d62e0ece2732,brw_afd87d81dd67,debt_consolidation,11629.91,2025-12-19,funded
app_5aac4ff50507,brw_02dd3ad9bd0f,major_purchase,23814.02,2025-12-13,funded
app_74b293bb60f2,brw_02dd3ad9bd0f,medical,8846.87,2026-02-19,funded
app_f54f054aa60c,brw_017ff13ad2a9,debt_consolidation,22272.61,2026-06-13,funded
app_19b08bfe65eb,brw_017ff13ad2a9,debt_consolidation,33577.75,2026-07-11,funded
app_ff0c5d722074,brw_a444fc5f2db2,debt_consolidation,20794.24,2026-01-16,offers_declined
app_6f0a1b8f47df,brw_1daf4533f8ef,home_improvement,8082.72,2026-06-01,offers_declined
app_50c8f0d960e0,brw_7dde81048000,medical,8862.71,2026-04-28,funded
app_eaea9eece32f,brw_7dde81048000,other,7604.43,2026-06-24,offers_declined
app_eb3490d51c5d,brw_e060f7e1093a,medical,1021.89,2026-03-03,funded
app_b2a80c041e32,brw_e92d3ff0306e,major_purchase,4535.32,2025-11-01,funded
app_4457d39c5a19,brw_e92d3ff0306e,debt_consolidation,33804.93,2025-07-25,offers_declined
app_bb63f0d8e1ff,brw_95b5dd3b273b,major_purchase,23138.0,2025-10-25,funded
app_4fb58855c80d,brw_83d1fef4dfea,medical,1458.88,2026-01-05,funded
app_2f75cc9dd652,brw_01f711fcea09,medical,13187.14,2026-04-05,funded
app_53915e3648ee,brw_01f711fcea09,major_purchase,7496.53,2026-08-10,offers_declined
app_8926d09cd265,brw_b2cdf6028787,home_improvement,37461.64,2026-06-16,funded
app_6dfd4fa939db,brw_b2cdf6028787,major_purchase,24498.44,2026-03-29,offers_declined
app_1dc3cfb3f46a,brw_b2cdf6028787,home_improvement,27670.56,2026-07-28,offers_declined
app_06327d32cd51,brw_3bcf34289b36,other,9542.36,2025-02-23,offers_declined
app_fc744c779102,brw_b7e6e471d3aa,debt_consolidation,20919.4,2026-09-09,funded
app_9c8f1cdae43a,brw_b7e6e471d3aa,major_purchase,13002.97,2025-11-30,funded
app_d9634a87cfb2,brw_14709ecbc140,home_improvement,5052.79,2026-08-23,offers_declined
app_f8491b8d8035,brw_43267584c041,home_improvement,22076.06,2025-06-20,funded
app_d64d31fb3c9e,brw_371d5e51e481,home_improvement,13074.22,2026-09-03,funded
app_95a37104583d,brw_9cbf38e78aa8,home_improvement,18379.38,2026-09-08,offers_declined
app_67c2981b4e53,brw_88ddb0435678,debt_consolidation,10336.06,2025-11-17,offers_declined
app_581b1929a821,brw_0c8c6596e718,debt_consolidation,22342.7,2025-07-10,funded
app_673448018c3d,brw_02fa1157e571,home_improvement,6659.44,2026-06-18,offers_declined
app_8e363509c27b,brw_44764cf9d0c9,home_improvement,8921.2,2026-06-11,funded
app_a09ca8c82c73,brw_ccf6af544e5e,medical,10352.35,2026-07-14,funded
app_01bf3cedc369,brw_e9b7b4b683b3,medical,2143.42,2026-08-27,funded
app_5cea524db04b,brw_6186611d5213,major_purchase,18291.55,2026-09-17,funded
app_438116471d8f,brw_aeede01edef5,debt_consolidation,29976.8,2026-04-08,offers_declined
app_450014307446,brw_aeede01edef5,major_purchase,13759.65,2026-05-08,funded
app_7f84d3c0a69e,brw_9345f53ca303,home_improvement,27369.03,2026-01-20,funded
app_cc1e65428941,brw_9345f53ca303,home_improvement,30472.35,2025-10-01,funded
app_438e4065ae8f,brw_4d3309cbd0c1,other,7368.32,2025-11-12,funded
app_2e39435aff80,brw_4d3309cbd0c1,medical,7178.88,2026-01-17,offers_declined
app_71813c65440a,brw_67d297f73ae6,other,3280.1,2026-07-18,funded
app_f10c7a725712,brw_37378d242875,medical,6211.12,2025-12-04,funded
app_03f0890dc0cd,brw_37378d242875,debt_consolidation,11147.92,2025-11-12,funded
app_f23bcc189e34,brw_f77a6cec818d,medical,13048.75,2026-08-15,funded
app_ba08410982b9,brw_cfe644b49716,debt_consolidation,13247.32,2026-06-22,funded
app_f41b85b02e39,brw_bb7338165302,home_improvement,12311.51,2026-09-04,funded
app_f2adb75b7368,brw_eae18ebf1623,home_improvement,28068.64,2026-03-22,funded
app_776ac9fbb212,brw_6a270ca47492,home_improvement,16581.26,2025-11-13,funded
app_699e61387db9,brw_4f60942ec560,major_purchase,17937.58,2026-09-08,funded
app_463866917810,brw_d59a45d2d2fc,debt_consolidation,20349.73,2026-06-15,funded
app_6a02e78554e0,brw_a1327dcb2603,debt_consolidation,19664.01,2026-03-13,funded
app_c196ee6ede76,brw_1651dd009b6d,medical,10824.87,2026-03-25,funded
app_1f675c4436f7,brw_3bf3b6125bef,major_purchase,10296.38,2026-07-28,funded
app_fae10f96238a,brw_83f7151a94a0,debt_consolidation,20962.18,2026-08-24,funded
app_003cc10147f5,brw_d9841ad5e649,debt_consolidation,8020.28,2026-07-08,funded
app_a74eef2fd175,brw_d9841ad5e649,major_purchase,13485.64,2026-06-01,offers_declined
app_f721567b5a56,brw_5477a2b0c831,medical,13853.71,2026-03-28,offers_declined
app_4292f07e9f2c,brw_38fe374724cf,debt_consolidation,19304.84,2026-08-07,funded
app_3004c26422f3,brw_a8c4839022ae,home_improvement,38289.1,2026-09-16,funded
app_db5546f72714,brw_8ccecccc29a7,major_purchase,19645.44,2025-03-02,offers_declined
app_f117e8c44595,brw_4d7ebde27f19,other,3184.77,2026-05-12,funded
app_a0f20ac6be75,brw_80088e50c7b7,debt_consolidation,25483.15,2026-04-14,funded
app_2e4f45f50b4b,brw_554cdd4d846a,other,5925.76,2026-09-10,offers_declined
app_6ad17cbd6942,brw_554cdd4d846a,home_improvement,30223.71,2026-07-05,funded
app_4a249ede92d2,brw_554cdd4d846a,other,19744.76,2026-05-25,funded
app_06fc7e9d644f,brw_9948a414f595,medical,8083.26,2026-05-09,funded
app_643bd8c41c7b,brw_767d803d6b91,medical,6701.7,2026-08-28,funded
app_4f63beb69e41,brw_767d803d6b91,home_improvement,29994.16,2026-08-18,funded
app_068fa21c60ee,brw_767d803d6b91,debt_consolidation,11564.08,2026-06-03,funded
app_e1de295595bc,brw_416d9d4f26f3,home_improvement,17240.07,2026-04-06,funded
app_68eac9549650,brw_416d9d4f26f3,medical,11991.71,2026-07-03,funded
app_fb3e9893d037,brw_416d9d4f26f3,home_improvement,16152.73,2025-10-14,funded
app_057de761475e,brw_963a3371904f,medical,8474.39,2025-10-20,funded
app_99055a8fd346,brw_963a3371904f,debt_consolidation,19115.81,2026-07-21,offers_declined
app_5f0dc32a7069,brw_05893e303d59,debt_consolidation,34641.48,2025-08-22,funded
app_7ea3aaf57700,brw_319f06c41bfe,medical,3560.21,2026-06-22,funded
app_c33dee8358c9,brw_319f06c41bfe,medical,10369.84,2026-08-11,funded
app_f2135598c224,brw_be0ceabcf5dd,home_improvement,30411.63,2026-09-02,funded
app_aad274d8d06a,brw_972de9a3bbbd,debt_consolidation,27181.86,2026-07-10,funded
app_dfa8001933c5,brw_972de9a3bbbd,major_purchase,23235.27,2026-09-13,funded
app_4a520354a26a,brw_972de9a3bbbd,medical,9877.91,2026-09-10,funded
app_2a3f9902a814,brw_d4a2d8dbdcd8,debt_consolidation,29669.4,2026-06-28,funded
app_54f6590b6f73,brw_d4a2d8dbdcd8,debt_consolidation,32858.3,2026-02-16,funded
app_0f9ffe857165,brw_1e6e494c79fc,debt_consolidation,31619.05,2026-02-07,funded
app_d28a5d241bae,brw_821f7dadee88,debt_consolidation,34368.21,2026-08-07,funded
app_e5c28a7204e0,brw_79143c503db4,home_improvement,4861.01,2026-08-11,funded
app_15ef77303714,brw_12dbd61e4a9c,major_purchase,5365.89,2026-09-12,funded
app_b0237afa9426,brw_b07f2bd1e9da,other,17531.69,2026-08-11,offers_declined
app_c78cd2b7b7eb,brw_416aa09ecc56,debt_consolidation,12517.4,2026-03-03,funded
app_fbac8c6efe6c,brw_33cf4b9f8d2b,home_improvement,14988.35,2026-08-11,funded
app_949042356bfe,brw_362aeb2600a0,debt_consolidation,7195.88,2026-03-07,offers_declined
app_7b9a74350bb4,brw_c8c26128a6cb,other,17148.78,2026-05-17,funded
app_bb53a56b2035,brw_3628c2f09369,debt_consolidation,34737.91,2026-04-18,funded
app_f719d9956fdc,brw_dc1f6a148e36,medical,8077.51,2026-07-16,funded
app_0bc451af3737,brw_bd6986ff2592,other,9485.04,2025-12-07,funded
app_58bc8cd74592,brw_c2ee0fd6128b,debt_consolidation,10621.95,2026-05-11,funded
app_a45c3b32f8fa,brw_8b1654872be8,home_improvement,25354.1,2026-04-14,funded
app_649245553571,brw_8b1654872be8,other,10180.25,2025-03-28,offers_declined
app_51359adffc93,brw_3215d7c0d404,medical,14698.58,2026-06-05,offers_declined
app_593679d14a4b,brw_74100250205f,home_improvement,12432.63,2026-02-27,funded
app_4674060fb19a,brw_79aabdd21ced,other,17463.9,2026-03-09,funded
app_ea51655c01bf,brw_302be39f9a38,debt_consolidation,31137.88,2026-05-09,funded
app_799221da5c26,brw_302be39f9a38,home_improvement,9424.59,2026-08-12,funded
app_32e8c4217b15,brw_ea4d97ac4baf,major_purchase,13042.46,2026-04-26,funded
app_8e1d2cfff638,brw_ea4d97ac4baf,major_purchase,15683.46,2026-07-16,offers_declined
app_8a1b79d8cbdd,brw_c3cdd1599334,home_improvement,13928.2,2026-09-04,funded
app_17bcda61320c,brw_dfc63c0a025f,other,2286.86,2026-09-08,offers_declined
app_c8aa14827ebe,brw_3d5d50663e5e,debt_consolidation,18036.45,2026-04-25,funded
app_db0fe39e9fb8,brw_24d882808d67,medical,1211.1,2026-07-13,funded
app_b19715695624,brw_d659b320c4a0,major_purchase,7796.17,2026-02-02,funded
app_a69ac3def86a,brw_d659b320c4a0,major_purchase,6807.59,2025-11-13,funded
app_79d023b3dfe4,brw_2db5bd57bbec,debt_consolidation,6786.52,2025-04-09,funded
app_6a4f5ce5ff72,brw_2db5bd57bbec,home_improvement,35005.7,2025-12-23,funded
app_36dfc510fb16,brw_52f5df32b1f9,debt_consolidation,6515.66,2025-04-19,offers_declined
app_9905ec14d14f,brw_fc84194eadbe,home_improvement,5583.82,2026-09-05,funded
app_81625ce66455,brw_d91c7d8857bd,other,18184.92,2026-04-28,funded
